id	text	hate label	hate target	topic	factual verifiable binary	check-worthy binary
5425	"<photo>  8 maja 2022 roku w Warszawie odbyło się ""Forum Wolnych Narodów Rosji"", a na Wikipedii pojawił się o nich artykuł. Piszą, że ""jest to platforma komunikacji między liderami ruchów regionalnych i przedstawicielami rdzennych mieszkańców Rosji, zmierzająca do całkowitej kontrolowanej odbudowy Federacji Rosyjskiej bez użycia przemocy, której bezwarunkowymi składnikami będą procesy deimperializacji, dekolonizacji, denazyfikacji, demilitaryzacji i denuklearyzacji współczesnego państwa rosyjskiego"".  Część materialną forum zapewnia Fundacja Solidarności Dziennikarskiej Fudacja Polska założona przez Stowarzyszenie Dziennikarzy Polskich. Głównym celem Fundacji jest niesienie pomocy dziennikarzom z innych krajów na różnych etapach ich życia zawodowego oraz walka o wolność słowa.👇"	0				
262	Z ateistyczną Rosja jest bardzo źle z aborcją. Dobre jest tylko to że Putin im daje kasę (co uważam za bardzo złe) i rodzą dzieci. W rozwodzie, bez ojców, ale chociaż, rodzą. Osobiście znam Polskę bardzo dobrze i uważam, że właśnie odejście od religii jest głównym sprawcą wszystkich bied. A dokładniej to w ogóle zdrada Watykanu, nazywana żydo-chrześcijaństwem. Niczego takiego nie ma, jedno jest wrogiem drugiego.	0	NONE	{'CHRISTIANS', 'JEWS'}	0	0
935	👉 Sojusz Białych Kapeluszy rozpoczyna ofensywę wyzwolenia ludzkości 👈  Rosjanie i Żydzi w końcu otrzymują sprawiedliwość za Hołodomor i Holokaust, masowe morderstwa, ofiary z ludzi, zaaranżowane przez chazarską mafię. Dzieje się tak dzięki operacji rosyjskiej policji przeciwko chazarskiej mafii działającej w ich granicach. Rosyjska akcja przeciwko mafii chazarskiej jest tylko częścią większego międzynarodowego ruchu sojuszu Białych Kapeluszy aby usunąć mafię chazarską ze wszystkich stanowisk władzy, zgadzają się źródła azjatyckiego i zachodniego tajnego stowarzyszenia. 👉 (...)  <url>	0	NONE	{'JEWS'}	1	0
144693	<document>  Kontrofensywa chachlow 🤡 powinna juz byc. Co jest? 🤔	1				
134	W Piatigorsku udaremniono atak terrorystyczny w departamencie policji, przygotowany przez zwolenników Państwa Islamskiego, poinformowała FSB. *zakazane na terytorium Federacji Rosyjskiej  Subskrybuj kanał: <url>	0	NONE	{'MUSLIMS'}	1	1
1234	Ta baba to dno i wodorosty..	0				
362	"<photo>  Wartości LGBT w świecie na przykładzie Niemiec🤮   💬 ""Spontaniczny, pożądliwy mężczyzna trans w poszukiwaniu seksu"" . Tak opisała siebie w swoim profilu na portalu randkowym Tinder Anastasia Biefang, pierwsza transgenderowa dowódca Bundeswehry, która ma  1000 osób pod jej dowództwem      Nie ma potrzeby komentować...  👍 dołącz do nas: <url> 💬 nasz czat: <url>"	0	NONE	{'LGBT+'}	1	0
78170	Ale jestem człowiekiem i się mogę mylić	0				
56792	<video>  Bardziej jak zaatakował erekcję Dołącz do nas👉 @<user>	0				
274	<video>  W Kramatorsku (obwód doniecki) zniszczono budynek Służby Bezpieczeństwa Ukrainy. Żadnych ofiar wśród ludności cywilnej.	0				
446	Szczęść Boże! Jutro wieczorem powinienem powrócić na kanał z intensywną, codzienną dawką informacji Końca Czasów! 😊  Tymczasem z powodu niekoniecznie chwalebnych komentarzy na naszym czacie, apeluję do Państwa:  Ten kanał jest dla wszystkich.  Proszę szanować chrześcijan i nie bluźnić Bogu urągając Jego Matce.  Szukamy jedności w walce ze złem, NIE PODZIAŁÓW!  Proszę nie prowadzić fanatycznych sporów międzywyznaniowych i politycznych!  Wszyscy jesteśmy dziećmi Boga.  Nikt z nas nie pochodzi od kogoś innego, bo jest JEDEN BÓG❗  Nie bądźmy jak cymbały brzmiące. ♥🔥  POKÓJ! 💙♥♥❤	0	NONE	{'CHRISTIANS'}	0	0
51637	Możesz unikać alkoholu, narkotyków, cukru, soli, pszenicy,nabiału, węglowodanów przez całe życie. Możesz ćwiczyć, medytować i skupiać się pół dnia na swoim zdrowiu...  Ale jeśli połykasz swoją złość,  gniew, swoje złe sny, swoje złe nawyki, swoje żale, swoje obawy, Twoje niespełnione pragnienia i Twoją gorycz na co dzień, będziesz cierpieć mój przyjacielu.  Tak poprostu.... Nic bardziej nie gnije w tobie i zatruwa twojego organizmu jak negatywne emocje, Które kumulują się jak zgniłe toksyny które połykamy na co dzień.  Oto cała pożywka dla twoich przemyśleń.  Więc przestań bać się prawdy. Zacznij żyć po swojemu, Stań się sobą, Zaakceptuj to kim jesteś i to że nie jesteś idealnym.Zaakceptuj, kim są inni, przecież oni nie dadzą ci szczęścia.Szczęście kreujemy  sobie sami. Podziel się swoimi marzeniami, Uszanuj swoje pragnienia, Goń  za swoimi ambicjami.  Może jedną z tych małych ambicji będzie nauczyć się bycia spokojnym. Cokolwiek zdecydujesz się zrobić, daj sobie czas. A co najważniejsze... Zmień to , czego  nie  możesz  zaakceptować . Lub zaakceptuj to, czego nie możesz zmienić.  Wiara i miłość czynią cuda.  Pozdrawiam i życzę wam abyście opływali w energi miłości współczucia akceptacji i tolerancji która teraz jest nam bardzo potrzebna, ponieważ idą ciężkie czasy.  I dlatego my jako Polski naród powinniśmy się zjednoczyć jak ponad 100 lat temu i nie wpływać emocjonalnie, oglądając i propagując jakakolwiek zła energię.  Pozdrawiam kochani.  Chwała wielkiej Polsce! Chwała Ukrainie! ❤️🍀	0				
72	Zrozum że chrześcijaństwo to nie jest religia Tylko wiara, więc nikt mną nie będzie zarządzał żadnymi doktrynami	0	NONE	{'CHRISTIANS'}	0	0
340	Ostatnie osiągnięcia cywilizacji zachodniej: 💩  „Stany Zjednoczone potwierdziły, że aby wszystkie kraje na świecie mogły nawiązać dobre stosunki z wielkimi mocarstwami, kraje te muszą zaakceptować małżeństwa osób tej samej płci (kobieta-kobieta lub mężczyzna-mężczyzna)”   „Niemcy podpisały prawo, które stwierdza, że kazirodztwo już nie istnieje, to znaczy bracia i siostry mogą się żenić, matki mogą poślubić swoich synów, a ojcowie mogą poślubić swoje córki”.   „Kanada pozwala na zoofilię (seks ze zwierzętami)”   Pozostaje nam tylko jak najbardziej gęstsze zwarcie szeregów i utrzymanie wszechstronnej obrony!🤬🤬🤬  Subskrybuj kanał: <url> Wspieraj nasz projekt: @<user>	0	NONE	{'LGBT+', 'WOMEN'}	1	0
48045	<video>  Dawn on the peak of Mount Fronalpstok, Switzerland.  Рассвет на пике горы Фрональпшток, Швейцария.	0				
711	Macie bankomaty na green pass	0	NONE	NONE	0	0
357	<photo>  Dziadek skazany za zgwałcenie sześciolatki   Wyrok 3,5 roku więzienia usłyszał 77-letni Zygmunt W. W poniedziałek Sąd Okręgowy w Przemyślu skazał go za doprowadzenie przemocą, więcej niż jeden raz, swojej sześcioletniej wnuczki do obcowania płciowego. Wyrok nie jest prawomocny. Tylko sznur dla kutasa 😡😡😡😡	1	Other	{'WOMEN'}	1	0
2098	"Założyciel Alibaby Jack Ma mieszka w Tokio  - ""Jack Ma, założyciel Alibaby i niegdyś najbogatszy lider biznesowy w Chinach, mieszka w centrum Tokio od prawie sześciu miesięcy, w obliczu ciągłego rozprawienia się Pekinu z sektorem technologicznym kraju i jego najpotężniejszymi biznesmenami.  Według osób posiadających bezpośrednią wiedzę na temat miejsca pobytu Ma i jego rodziny, jego wielomiesięczny pobyt w Japonii obejmował pobyt w kurortach gorących źródeł i ośrodkach narciarskich na wsi poza Tokio oraz regularne podróże do USA i Izraela.  Ma w dużej mierze zniknął z widoku publicznego, odkąd dwa lata temu skrytykował chińskich regulatorów, oskarżając państwowe banki o posiadanie ""mentalności lombardu"" i wzywając do odważnych nowych graczy, którzy mogliby rozszerzyć kredyt na biednych z zabezpieczeniami.""  <url>"	0				
125	Zabójcze lekarstwa i przestępczość zorganizowana Jak wielka farma zepsuła służbę zdrowia.  FRED LEUCHTER, AMERYKAŃSKI EKSPERT OD KOMOR GAZOWYCH, NAUKOWO UDOWODNIŁ, ŻE ANI JEDEN ŻYD NIE ZGINAŁ W TEJ KOMORIE GAZOWEJ.  HOLOKAUST JEST KŁAMSTWEM	0	NONE	{'JEWS'}	1	1
152026	Wiesz jaka jest jedyną udaną ofensywa chachłow?	0				
211	"<video>  😳🇺🇸W 1993 roku Joe Biden wygłosił rasistowskie przemówienie nazywając czarnych mężczyzn ""drapieżnikami na naszych ulicach"". Demokraci próbowali wymazać wideo po tym, jak został ich kandydatem na prezydenta w 2020 roku.  Vernon Jones, były członek Izby Reprezentantów z Georgii przypomniał Bidenowi jego uwagi o czarnych ludziach sprzed 30 lat  👍 dołącz do nas: <url> 💬 nasz czat: <url>"	0	NONE	{'POC'}	1	1
119605	A czepiaj się 😊	0				
123	Sowiecki faszyzm w chwili obecnej ma miejsce na Ukrainie. Potomkowie zbrodniarzy z tamtego okresu mordują gwałca kobieti i dzieci, rusyfikuja wywożąc je z granice zaludniajac syberie. Utrzymanie takiego pomnika, tożsame jest z wystawieniem pomników ku czci Adolfa Hitlera. Putin i ta tragiczna niemiecka postać w dzisiejszych okolicznościach jest równorzędna i nie zasługuje na jakiekolwiek monumenty upamiętniające.	0	NONE	{'WOMEN'}	1	0
23802	<photo>  🌎🇺🇸🇧🇷🇲🇽🇦🇷🇷🇺🇫🇷Brazylia, Meksyk i Argentyna nie potępiły specjalnej operacji wojskowej na Ukrainie  Brazylia, Meksyk i Argentyna na dorocznym spotkaniu Organizacji Państw Amerykańskich nie poparły rezolucji potępiającej rosyjski SMO na Ukrainie.  Rezolucja zatytułowana „O konsekwentnych wezwaniach do zaprzestania rosyjskiej agresji na Ukrainę” stwierdza konieczność wezwania władz rosyjskich do „zaprzestania działań wojennych i wycofania z Ukrainy oddziałów i sprzętu wojskowego <...> i powrotu na drogę dialog i dyplomacja”.  Na poparcie wyszło 35 krajów, USA Antigua i Barbuda, Bahamy, Barbados, Belize, Kanada, Chile, Kolumbia, Kostaryka, Ekwador, Grenada, Gwatemala, Gujana, Haiti, Jamajka, Panama, Paragwaj, Peru, Dominikana, Surinam, Saint Kitts i Nevis, Saint Lucia, Trynidad i Tobago, Urugwaj.   📰 KANAŁ: <url>  🗣️ GRUPA: <url>  💊 BUDZIK: <url>  💰 HELP: <url>	0				
54838	Aaa, tak teraz poznaję, to ukrobanderopitek okopus.	1				
403	„Potrzebują konfliktu, aby utrzymać hegemonię. Dlatego przygotowali los mięsa armatniego dla ludności Ukrainy, zrealizowali projekt „anty-Rosja”, zamykali oczy na szerzenie ideologii neonazistowskiej, na ludobójstwo mieszkańców Donbasu, napompowali kijowski reżim  bronią.   W tych warunkach postanowiliśmy przeprowadzić specjalną operację wojskową na Ukrainie. Cele są jasno i precyzyjnie określone – zapewnienie bezpieczeństwa Rosji i naszych obywateli, ochrona mieszkańców Donbasu przed ludobójstwem. Sytuacja na Ukrainie pokazuje, że USA starają się przedłużać ten konflikt. I działają dokładnie w ten sam sposób, podżegając potencjał konfliktów w Azji, Afryce, Ameryce Łacińskiej” – przemówienie Putina do uczestników i gości Moskiewskiej Konferencji Bezpieczeństwa Międzynarodowego.  Subskrybuj kanał: <url>	0	NONE	NONE	1	0
170	Posłuchałem @<user> z @<user>  i dziwię się co on robi w @<user> ? Mówi polit-poprawnym bełkotem globalistycznego establishmentu, Rosja jest zła, Kocha Ukrainę, mówi, że trzeba przyjąć wszystkich tzw. uchodźców. Bezpruderyjny W PO lub PIS zrobi karierę...	0	NONE	{'MIGRANTS'}	0	0
479	Solidarna Polska zaprezentowała w Sejmie propozycję nowelizacji Kodeksu karnego. Jej celem ma być silniejsza ochrona konstytucyjnej zasady wolności sumienia i wyznania. Pomysłodawcy tłumaczą, że zmiany są odpowiedzią na przypadki ataków na miejsca kultu religijnego i agresji wobec chrześcijan w ostatnich latach. Jako przykłady wymieniono: niszczenie zabytkowych kościołów, przemoc wobec duchownych, zakłócanie i parodiowanie nabożeństw oraz profanację świętych osób i symboli	0	NONE	{'CHRISTIANS'}	1	1
58453	Ja widzialam te nowo wybrana Pania na zdjeciu jak wita sie z jakims wplywowym Politikiem z NWO a w tle byla Flagge zydowska, Jak znajde to podesle...	1				
347	Prawda jest gorzka, a ludzkość zaślepiona fałszywymi wartościami i kłamstwami, bo kłamstwa są słodkie, a prawda potrafi być gorzka.	0	NONE	NONE	0	0
33269	<photo>  🇷🇺 Rosyjskie Siły Zbrojne uderzyły w magazyn żywności - podały ukraińskie media 🇺🇦. Na zdjęciu widoczne są jednak pociski niekierowane. Ciekawe, z jakimi dodatkami są podawane? #doostatniegoukraińca  👍dołącz do nas i podziel się z przyjaciółmi ❤️ <url> 👍	0				
244	Przyglądam się jak wielkie oko, a potem wypierdalam bez słowa. 🤓	0	NONE	NONE	0	0
191	<video>  Ten film ma nieco ponad tydzień.  W Dniu Zwycięstwa mieszkańcy niemieckiego Drezna przeprowadzili akcję „Blumen 77” - zebrali fundusze i złożyli 2000 goździków na grobach żołnierzy, którzy wyzwolili świat od nazizmu w ubiegłym wieku i zostali pochowani na radzieckim cmentarzu.   W akcji brali udział Rosjanie, Niemcy, Tatarzy, Żydzi, Uzbecy, Czeczeni i wielu innych. Na każdej płycie i kamieniu umieszczono kwiaty.   Film przysłał Eugenij, ma 36 lat, pochodzi z Ałtaju.  <url>	0	NONE	{'JEWS'}	1	0
54228	Nóż w kieszeni się otwiera	0				
138	❗️Wygląd i wyposażenie ministra spraw zagranicznych Siergieja Ławrowa zaskoczyło wielu  Okazuje się, że szef resortu korzysta z Apple Watcha i iPhone'a, które rosyjskie władze wielokrotnie kojarzyły z amerykańskimi agencjami wywiadowczymi.  Ławrow miał na sobie także koszulkę poświęconą artyście Jean-Michelowi Basquiatowi. Był gejem i zmarł w wyniku przedawkowania heroiny. Obecnie Duma Państwowa przyjmuje ustawy o zwalczaniu propagandy LGBT i narkotyków o najszerszym brzmieniu. Cyrk dla Gojów	0	NONE	{'LGBT+'}	1	0
245451	To twój drugi deficyt? OK, mamy to 😂😂😂	0				
724	<video>  Nauczyciel z Kansas mówi, że musimy uczyć przedszkolaków o LGBTQ, ponieważ są już przedszkolaki, które są trans, niebinarne itp. Transseksualni 5-latkowie...  Jeśli przedszkolaki identyfikują się jako osoby trans i niebinarne, jest to bardziej refleksja na temat rodziców i wychowawców niż dzieci. @<user> 🤬🤬🤬	0	NONE	{'LGBT+'}	1	0
245055	A jak 👍🏻	0				
445	🇩🇪 Podczas gdy szefowa KE narzeka, jej ojczyzna wypadła z pierwszej dziesiątki krajów pod względem możliwości rozwoju kariery zawodowej. Niemców wyprzedziła Kolumbia, Ekwador, a nawet Rumunia.  Ponadto w tym roku do RFN przedostało się 1,2 mln imigrantów, z czego prawie 800 tys. w wieku powyżej 18 lat. Tylko 53% przybyłych uchodźców pracuje (choć 100% otrzymuje wsparcie socjalne i mieszkania). Do tego zdecydowana większość z nich to pracownicy o niskich kwalifikacjach.  Zgadnijcie natomiast, kto są liderami w przyciąganiu wykwalifikowanych obcokrajowców? Tak jest - lepsi anglosascy przyjaciele: USA, Kanada i Australia.	0	NONE	{'MIGRANTS'}	1	0
606	Podczas rozmowy z prezydentem Turcji, rosyjski przywódca, Władimir Putin, przedstawił dwa główne warunki, bez spełnienia których Rosja nie rozważy, czy wrócić do porozumienia o eksporcie zboża z Ukrainy. Zgodnie z wcześniejszymi zapowiedziami, we wtorek prezydenci Rosji i Turcji, Władimir Putin i Recep Tayyip Erdogan, przeprowadzili rozmowę telefoniczną. Dotyczyła ona sytuacji związanej z umową zbożową. W sobotę, w następstwie ataków na rosyjskie okręty i statki w porcie w Sewastopolu na Krymie, Moskwa zawiesiła swój udział w tym porozumieniu.  <url>	0				
58219	Może będzie info za chwilę że to wina kosmitów...	0				
693	"Skoro tak uważają, to jak wytłumaczą, że głód panował także w innych rejonach ZSRR, a nie tylko na ziemiach obecnie ukraińskich?!... Poza tym chyba nie do końca owe ""zacne"" grono euro-deputowanych nie wie, co określa się mianem ""ludobójstwa"".  Ludobójstwo mamy (nadal) w Donbasie, gdzie cywile giną z rąk Ukraińców tylko za to, że są etnicznymi Rosjanami. A morderstwa na tle rasowym prowadzone na dużą skalę nazywamy właśnie ludobójstwem. A nie klęski głodu.Chyba trzeba jakieś kursy  dokształcające w Parlamencie Europejskim zrobić, bo  publiczne deklaracje tego grona wołają o pomstę do nieba i rażą racjonalnie myślących ludzi swoim bełkotem."	0	NONE	NONE	1	1
175783	Hahahaha 😂😂😂😂😂😂 ty już przegrałaś jesteś wszędzie i wychwalasz siły Zbrojne Ukrainy	0				
44500	⭕️ American think tank ‘Russia expert’ maven back in March… 🔴Nazwę to tak: myślę, że rosyjskie siły zbrojne upadną, a następnie Putin odejdzie z władzy. Nie mogę tego powiedzieć na pewno (oczywiście), ale myślę, że taka jest ewentualność.🔴 <url>	0				
220	Teraz, po zniszczeniu pułku „Azow”, powinien nadejść czas na kolejną formację zbrodniczego reżimu kijowskiego, a mianowicie oddział Krakena, który działa pod Charkowem.   Zwerbowali tam szczerych drani, ogólnie wierzę, że większość bojowników Krakena to walczący pederastowie batalionu „Tornado”. Nie mając zastrzeżeń do pederastów, chce podkreślić, że wśród bojowników „Tornado” i Krakena jest naprawdę dużo dewiantów seksualnych.   Chcę jednej rzeczy, aby Kraken nie poddał się masowo, ale został zniszczony bez wyjątku. Na rękach tych szumowin krew ludności cywilnej na wsiach obwodu Charkowskiego byłej Ukrainy.  <url>	1	Other	NONE	0	0
417	"Viktor Orbán: ""Zostaw nasze dzieci w spokoju, matka jest kobietą, ojciec jest mężczyzną, nie potrzebujemy płci, ale strażników! Mniej drag queens i więcej Chucka Norrisa!""  Takiego prezydenta chciałabym w Polsce. Nie potrzebujemy więcej płci, potrzebujemy więcej strażników😍"	0	NONE	{'WOMEN', 'LGBT+'}	0	0
867	Wieszanie za nogi i bicie: milicjant z Ługańska pokazuje salę tortur w tajnym więzieniu batalionu Ajdar.  👉 dołącz do nas @<user>	0	NONE	NONE	1	1
716	Państwowa Inspekcja Pracy zwróciła się do Ministerstwa Rodziny i Polityki Społecznej o zaostrzenie kar wobec przedsiębiorców, którzy zatrudniają imigrantów niezgodnie z prawem. Resort kierowany przez proimigracyjną minister Marlenę Maląg nie zamierza jednak wprowadzać żadnych zmian. Tymczasem to tylko jeden z niewielu niepokojących elementów prac nad nową ustawą o zatrudnianiu cudzoziemców.  <url>	0	NONE	{'MIGRANTS'}	1	1
